company_name	feature	feature_value	shap_value	rank
GOGAMINGO LTD	Other current assets  (Last avail. yr)	31228.8925724527	0.1879759281873703	5
PRIME FITNESS LIMITED	Number of employees (Last avail. yr)	112.0	-0.7432897090911865	1
PRIME FITNESS LIMITED	Number of employees	0.1428571428571428	-0.5736595392227173	2
PRIME FITNESS LIMITED	Solvency ratio  Asset based	0.1070454331671527	-0.41429707407951355	3
PRIME FITNESS LIMITED	Capital	0.0	-0.3478844165802002	4
CUREFAB GMBH	Capital	1.164274674321042	1.6748638153076172	1
CUREFAB GMBH	Number of employees	0.3	-0.42780646681785583	2
CUREFAB GMBH	Current liabilities  (Last avail. yr)	48264.42	0.2455720156431198	3
CUREFAB GMBH	Operating revenue  Turnover   (Last avail. yr)	200000.0	0.18931733071804047	4
CUREFAB GMBH	Non current assets	0.6077881549786126	-0.16270911693572998	5
MY STAR AUTOGRAPH SL.	Capital	0.06815253800566864	1.3420616388320923	1
MY STAR AUTOGRAPH SL.	Intangible assets	0.6876840989973402	0.38774704933166504	2
MY STAR AUTOGRAPH SL.	Number of employees	0.3333333333333333	-0.38724058866500854	3
MY STAR AUTOGRAPH SL.	Of which cash and cash equivalent  (Last avail. yr)	18771.03	0.33713024854660034	4
MY STAR AUTOGRAPH SL.	P/L before tax  (Last avail. yr)	-330808.57	0.2733984887599945	5
FYNDIQ AB	Capital	0.08535612791482675	0.9090535640716553	1
FYNDIQ AB	Of which cash and cash equivalent  (Last avail. yr)	8250831.48219635	-0.6891361474990845	2
FYNDIQ AB	Number of employees (Last avail. yr)	43.0	-0.5034552216529846	3
FYNDIQ AB	Current liabilities  (Last avail. yr)	10724161.3114434	-0.3837329149246216	4
FYNDIQ AB	Other current assets  (Last avail. yr)	11238942.6838621	-0.36155402660369873	5
NEUROTEC PHARMA SL	Operating revenue  Turnover   (Last avail. yr)	404568.78	0.32818281650543213	1
NEUROTEC PHARMA SL	Tangible fixed assets  (Last avail. yr)	415.99	-0.2584630250930786	2
NEUROTEC PHARMA SL	Other shareholders funds  (Last avail. yr)	-2197382.39	0.25743868947029114	3
NEUROTEC PHARMA SL	Current liabilities	3.25232782452378	0.2563610374927521	4
NEUROTEC PHARMA SL	Shareholders funds	-3.119716789243166	0.25299420952796936	5
WIND ENERGY DIRECT LIMITED	Solvency ratio  Asset based	0.05948298004139782	-0.28956377506256104	1
WIND ENERGY DIRECT LIMITED	Capital	0.0	-0.2550208270549774	2
WIND ENERGY DIRECT LIMITED	Tangible fixed assets	-0.5458796025715955	-0.22784389555454254	3
WIND ENERGY DIRECT LIMITED	Tangible fixed assets  (Last avail. yr)	777.0	-0.22524701058864594	4
HASSELBLAD AKTIEBOLAG	Capital	-0.01837670035232146	0.6980572938919067	1
HASSELBLAD AKTIEBOLAG	Other current liabilities  (Last avail. yr)	0.0	-0.5168071985244751	2
HASSELBLAD AKTIEBOLAG	Current liabilities  (Last avail. yr)	0.0	0.35017791390419006	3
HASSELBLAD AKTIEBOLAG	Current assets  (Last avail. yr)	2105.90150790114	0.21432945132255554	4
HASSELBLAD AKTIEBOLAG	Other non current assets  (Last avail. yr)	8721973.98615581	-0.20711787045001984	5
CARMA TECHNOLOGY LIMITED	Of which cash and cash equivalent  (Last avail. yr)	23342.0	0.2929215729236603	1
CARMA TECHNOLOGY LIMITED	Working capital  (Last avail. yr)	-21059.0	0.24573540687561035	2
CARMA TECHNOLOGY LIMITED	Current liabilities  (Last avail. yr)	66543.0	0.20719042420387268	3
CARMA TECHNOLOGY LIMITED	Capital  (Last avail. yr)	990077.0	0.19228318333625793	4
NOVALED GMBH	Number of employees (Last avail. yr)	140.0	-0.5635100603103638	1
NOVALED GMBH	Tangible fixed assets  (Last avail. yr)	34059670.439	0.38368651270866394	2
NOVALED GMBH	Solvency ratio  Asset based	0.0473616146197715	-0.2992105782032013	3
NOVALED GMBH	Of which cash and cash equivalent  (Last avail. yr)	56703387.72	-0.2759473919868469	4
NOVALED GMBH	Debtors  (Last avail. yr)	1017493.87	-0.2576369047164917	5
DATAMAID LTD OOD	Capital	-0.003578973765289845	0.644703209400177	1
DATAMAID LTD OOD	Other current liabilities  (Last avail. yr)	0.0	-0.509801983833313	2
DATAMAID LTD OOD	Shareholders funds	-1.284691721781347	0.4544563889503479	3
DATAMAID LTD OOD	Non current assets  (Last avail. yr)	0.0	0.33669307827949524	4
BIGCHAINDB GMBH	Of which cash and cash equivalent  (Last avail. yr)	2806683.93	-0.6278881430625916	1
BIGCHAINDB GMBH	Capital	0.0	-0.2200586199760437	2
BIGCHAINDB GMBH	Tangible fixed assets	-0.356015037593985	-0.1960088312625885	3
BIGCHAINDB GMBH	Current assets  (Last avail. yr)	9619814.62	-0.18108898401260376	4
BIGCHAINDB GMBH	Of which provisions  (Last avail. yr)	1356843.9	0.17812161147594452	5
SPINOMIX SA EN LIQUIDATION	Capital	0.04604287502692511	1.2671891450881958	1
SPINOMIX SA EN LIQUIDATION	Number of employees (Last avail. yr)	15.0	0.24213407933712006	2
SPINOMIX SA EN LIQUIDATION	Capital  (Last avail. yr)	263784.078110166	0.19329078495502472	3
SPINOMIX SA EN LIQUIDATION	Consolidation code LF	True	0.09146442264318466	4
APPINSTITUTE	Consolidation code NF	True	-0.361068457365036	1
APPINSTITUTE	NACE na	True	0.2601965069770813	2
APPINSTITUTE	Consolidation code LF	False	0.04895012825727463	3
APPINSTITUTE	Quoted Yes	False	0.023554867133498192	4
FUTUREFLY OY	Capital	-0.3333333333333333	0.48556339740753174	1
FUTUREFLY OY	Of which cash and cash equivalent  (Last avail. yr)	11000.0	0.31530237197875977	2
FUTUREFLY OY	P/L before tax  (Last avail. yr)	-555000.0	0.2580235004425049	3
FUTUREFLY OY	P/L for period   Net income   (Last avail. yr)	-555000.0	0.22362573444843292	4
ZEDDIT LIMITED	Capital	0.09446185998434316	1.0278055667877197	1
ZEDDIT LIMITED	Tangible fixed assets	5.556797076315765	0.281894326210022	2
ZEDDIT LIMITED	Non current assets	5.556797076315765	-0.26854801177978516	3
ZEDDIT LIMITED	Debtors	0.8999849478447158	-0.2641317844390869	4
ZEDDIT LIMITED	Working capital  (Last avail. yr)	-106881.503132259	0.2379104346036911	5
MM TECHNOLOGY LIMITED	Other current liabilities  (Last avail. yr)	8560.0	0.36469706892967224	1
MM TECHNOLOGY LIMITED	Working capital  (Last avail. yr)	-15978.0	0.35414084792137146	2
MM TECHNOLOGY LIMITED	Non current assets  (Last avail. yr)	0.0	0.2411060482263565	3
MM TECHNOLOGY LIMITED	Current assets  (Last avail. yr)	610.0	0.23697026073932648	4
LOVETHYCHEF LTD.	Consolidation code NF	True	-0.14748454093933105	1
LOVETHYCHEF LTD.	NACE 56	True	-0.04240073263645172	2
LOVETHYCHEF LTD.	Consolidation code LF	False	0.029229944571852684	3
LOVETHYCHEF LTD.	Quoted Yes	False	0.022053100168704987	4
DASSIET OY	Other shareholders funds	0.5089344804765056	0.28373974561691284	1
DASSIET OY	P/L for period   Net income   (Last avail. yr)	-1735000.0	0.2804395854473114	2
DASSIET OY	Solvency ratio  Asset based	0.5500238008568309	-0.27013784646987915	3
DASSIET OY	Non current liabilities	-0.3268330733229329	-0.2574407160282135	4
DIGITAL EDITING SUITE LIMITED(THE)	Consolidation code NF	True	-0.18064823746681213	1
DIGITAL EDITING SUITE LIMITED(THE)	Consolidation code LF	False	0.04203500971198082	2
DIGITAL EDITING SUITE LIMITED(THE)	Consolidation code U1	False	-0.0333951935172081	3
HALON SECURITY AB	Capital	0.00232341867544206	-0.9395390152931213	1
HALON SECURITY AB	Non current assets  (Last avail. yr)	0.0	0.5640259385108948	2
HALON SECURITY AB	Of which cash and cash equivalent  (Last avail. yr)	4228471.15065014	-0.393987238407135	3
HALON SECURITY AB	Debtors  (Last avail. yr)	959807.705927747	-0.3353007435798645	4
HALON SECURITY AB	Debtors	1.129412409513952	-0.31730830669403076	5
FENNEL TECHNOLOGIES AG	Number of employees (Last avail. yr)	309.0	-0.540617823600769	1
FENNEL TECHNOLOGIES AG	Tangible fixed assets  (Last avail. yr)	8125395.73	0.4134223461151123	2
FENNEL TECHNOLOGIES AG	Solvency ratio  Asset based	0.3964505452108758	-0.29721716046333313	3
FENNEL TECHNOLOGIES AG	Current assets  (Last avail. yr)	14429373.41	-0.2510818541049957	4
FENNEL TECHNOLOGIES AG	Current liabilities  (Last avail. yr)	19323677.66	-0.21580903232097626	5
MARVEL LONDON LTD	Capital	0.02899392018300454	-1.2754979133605957	1
MARVEL LONDON LTD	Current liabilities  (Last avail. yr)	0.0	0.4172317087650299	2
MARVEL LONDON LTD	Shareholders funds	0.02899392018300454	-0.19199547171592712	3
MARVEL LONDON LTD	Tangible fixed assets  (Last avail. yr)	0.0	-0.18682411313056946	4
MARVEL LONDON LTD	Current assets  (Last avail. yr)	0.0	0.16671721637248993	5
VIVA DEVELOPMENTS SL	Non current assets  (Last avail. yr)	0.0	0.3328324854373932	1
VIVA DEVELOPMENTS SL	Other shareholders funds	44.41535770578513	0.26491591334342957	2
VIVA DEVELOPMENTS SL	Non current assets	-1.0	0.256058931350708	3
VIVA DEVELOPMENTS SL	Other current liabilities  (Last avail. yr)	64.95	-0.20210179686546326	4
VIVA DEVELOPMENTS SL	Shareholders funds	-3.451332965931967	0.20194661617279053	5
SSH COMMUNICATIONS SECURITY OYJ	Quoted Yes	True	-2.233680486679077	1
SSH COMMUNICATIONS SECURITY OYJ	Capital	-0.01639344262295082	0.5741593241691589	2
SSH COMMUNICATIONS SECURITY OYJ	Number of employees (Last avail. yr)	134.0	-0.49102622270584106	3
SSH COMMUNICATIONS SECURITY OYJ	Of which cash and cash equivalent  (Last avail. yr)	2900000.0	-0.43878039717674255	4
SSH COMMUNICATIONS SECURITY OYJ	Operating revenue  Turnover   (Last avail. yr)	22500000.0	-0.4095994234085083	5
MENTEGRAM, A.S.	Current liabilities  (Last avail. yr)	1762.0	0.39873185753822327	1
MENTEGRAM, A.S.	Other shareholders funds  (Last avail. yr)	-34529.0	0.3312954902648926	2
MENTEGRAM, A.S.	Of which cash and cash equivalent  (Last avail. yr)	3901.0	0.28210604190826416	3
MENTEGRAM, A.S.	P/L before tax  (Last avail. yr)	-369.0	-0.2708902060985565	4
MENTEGRAM, A.S.	Debtors  (Last avail. yr)	0.0	0.2625429332256317	5
SEDIMAP	Other non current assets  (Last avail. yr)	2276525.0	-0.2627764642238617	1
SEDIMAP	Capital  (Last avail. yr)	558360.0	0.20942744612693787	2
SEDIMAP	Other current assets  (Last avail. yr)	4396792.0	-0.20593757927417755	3
SEDIMAP	Debtors  (Last avail. yr)	2125289.0	-0.197750523686409	4
SEDIMAP	Of which provisions  (Last avail. yr)	854558.0	0.19217219948768616	5
FOCUS TELECOM POLSKA SP. Z O.O.	Capital	0.07975314604007828	0.6684482097625732	1
FOCUS TELECOM POLSKA SP. Z O.O.	Number of employees (Last avail. yr)	40.0	-0.252385675907135	2
FOCUS TELECOM POLSKA SP. Z O.O.	Shareholders funds	0.1589315410544842	-0.1974077671766281	3
FOCUS TELECOM POLSKA SP. Z O.O.	Solvency ratio  Asset based	0.01677362307578938	-0.19738078117370605	4
NOVAPOST SAS	Consolidation code NF	True	-0.795085608959198	1
NOVAPOST SAS	NACE na	True	0.2839581072330475	2
INZMO GMBH	Current liabilities  (Last avail. yr)	0.0	0.3634061813354492	1
INZMO GMBH	Tangible fixed assets  (Last avail. yr)	2100.0	-0.13541299104690552	2
INZMO GMBH	Other shareholders funds  (Last avail. yr)	-1963561.31	0.13250432908535004	3
INZMO GMBH	Non current liabilities  (Last avail. yr)	5748960.54	-0.11426159739494324	4
INZMO GMBH	Number of employees (Last avail. yr)	2.0	-0.10088846832513809	5
XTOURMAKER	Consolidation code NF	True	-0.3778040409088135	1
XTOURMAKER	Quoted Yes	False	0.021047018468379974	2
HYLIOSOFT	Other current liabilities  (Last avail. yr)	9141.0	0.38749876618385315	1
HYLIOSOFT	Current liabilities  (Last avail. yr)	12470.0	0.315862238407135	2
HYLIOSOFT	Operating revenue  Turnover   (Last avail. yr)	165849.0	0.22894883155822754	3
HYLIOSOFT	Non current assets	-0.8641893017830362	0.20127500593662262	4
HYLIOSOFT	Solvency ratio  Asset based	0.4542686408099569	-0.20084066689014435	5
AIRBORNE TECHNOLOGY B.V.	Debtors	0.612702622804721	-0.34906476736068726	1
AIRBORNE TECHNOLOGY B.V.	Current liabilities  (Last avail. yr)	10526.0	0.2849065959453583	2
AIRBORNE TECHNOLOGY B.V.	Tangible fixed assets  (Last avail. yr)	0.0	-0.2661464810371399	3
AIRBORNE TECHNOLOGY B.V.	Capital	0.0	-0.19616885483264923	4
AIRBORNE TECHNOLOGY B.V.	Current liabilities	0.2492285782103014	-0.19608467817306519	5
GNAMMO S.R.L. IN LIQUIDAZIONE	Tangible fixed assets	-0.4316996871741397	-0.3678019344806671	1
GNAMMO S.R.L. IN LIQUIDAZIONE	Of which cash and cash equivalent  (Last avail. yr)	15724.0	0.315862238407135	2
GNAMMO S.R.L. IN LIQUIDAZIONE	Tangible fixed assets  (Last avail. yr)	1090.0	-0.3107757270336151	3
GNAMMO S.R.L. IN LIQUIDAZIONE	Capital	0.0	-0.3079338073730469	4
GNAMMO S.R.L. IN LIQUIDAZIONE	Debtors	1.235938119793733	-0.26673969626426697	5
GAMIGO AG	Of which cash and cash equivalent  (Last avail. yr)	12673519.45	-0.6357328295707703	1
GAMIGO AG	Other current assets  (Last avail. yr)	108433240.9	-0.48138391971588135	2
GAMIGO AG	Other current liabilities  (Last avail. yr)	187354777.87	-0.388794481754303	3
GAMIGO AG	Number of employees (Last avail. yr)	54.0	-0.3527584373950958	4
GAMIGO AG	Current liabilities  (Last avail. yr)	219573177.77	-0.32242321968078613	5
AZENDOO	Operating revenue  Turnover   (Last avail. yr)	320000.0	0.2967752516269684	1
AZENDOO	Consolidation code NF	False	0.061921294778585434	2
AZENDOO	Consolidation code U1	False	0.037594836205244064	3
EDISON FACILITY SOLUTIONS S.P.A.	Number of employees (Last avail. yr)	686.0	-0.651647686958313	1
EDISON FACILITY SOLUTIONS S.P.A.	Operating revenue  Turnover   (Last avail. yr)	169111722.0	-0.5396918654441833	2
EDISON FACILITY SOLUTIONS S.P.A.	Other current assets  (Last avail. yr)	29299640.0	-0.44636377692222595	3
EDISON FACILITY SOLUTIONS S.P.A.	Number of employees	0.2967863894139887	-0.34562426805496216	4
EDISON FACILITY SOLUTIONS S.P.A.	Other current liabilities  (Last avail. yr)	38865821.0	-0.3246685564517975	5
CO FILM CO LIMITED	Capital  (Last avail. yr)	0.0	-0.5016685724258423	1
CO FILM CO LIMITED	Current assets  (Last avail. yr)	5782.82003523977	0.32297781109809875	2
CO FILM CO LIMITED	Other shareholders funds  (Last avail. yr)	-84279.1427871141	0.301552414894104	3
CO FILM CO LIMITED	Other current assets  (Last avail. yr)	5782.82003523977	0.19789981842041016	4
CO FILM CO LIMITED	Total assets  (Last avail. yr)	23873.5086565367	0.1883050501346588	5
AIRTAME APS	Capital	-0.00219403274397772	-1.5253009796142578	1
AIRTAME APS	Solvency ratio  Asset based	3.719918224299066	-0.420932799577713	2
AIRTAME APS	Number of employees (Last avail. yr)	50.0	-0.36076995730400085	3
AIRTAME APS	Non current assets  (Last avail. yr)	5478272.29506688	-0.2864893674850464	4
AIRTAME APS	Other shareholders funds	2.266442102078284	0.2670406103134155	5
SERVER DENSITY LIMITED	Debtors	0.4071094224529858	-0.24999940395355225	1
SERVER DENSITY LIMITED	Non current assets	-1.0	0.2235698252916336	2
SERVER DENSITY LIMITED	Operating revenue  Turnover   (Last avail. yr)	598104.202345869	0.22200091183185577	3
SERVER DENSITY LIMITED	Non current assets  (Last avail. yr)	0.0	0.1915522962808609	4
SERVER DENSITY LIMITED	Other current assets  (Last avail. yr)	124859.00605027	0.15852606296539307	5
CREOPTIX AG	Capital	0.003782304982701649	-1.1768089532852173	1
CREOPTIX AG	Consolidation code LF	True	-0.14265607297420502	2
CREOPTIX AG	Capital  (Last avail. yr)	752456.088824419	-0.11947868764400482	3
SILENT EDGE LIMITED	Capital	-0.01583508516807299	1.256442666053772	1
SILENT EDGE LIMITED	Of which cash and cash equivalent  (Last avail. yr)	5541.6638853609	0.40020111203193665	2
SILENT EDGE LIMITED	Debtors	6.659477169072362	-0.391361802816391	3
SILENT EDGE LIMITED	Debtors  (Last avail. yr)	172956.904324442	-0.299775630235672	4
SILENT EDGE LIMITED	Tangible fixed assets  (Last avail. yr)	3389.52911115412	-0.2566056549549103	5
CUBE BIOTECH GMBH	Capital	0.0	-0.3556225001811981	1
CUBE BIOTECH GMBH	Intangible assets	0.3387158778138739	0.2644370198249817	2
CUBE BIOTECH GMBH	Other current assets  (Last avail. yr)	3440610.92	-0.24525366723537445	3
CUBE BIOTECH GMBH	Non current liabilities	0.88028139555159	0.20375514030456543	4
CUBE BIOTECH GMBH	Long term debt  (Last avail. yr)	2849329.95	0.1852692812681198	5
LIFELINE SPAC I PLC	Quoted Yes	True	-2.1963844299316406	1
LIFELINE SPAC I PLC	Non current assets  (Last avail. yr)	0.0	0.6640597581863403	2
LIFELINE SPAC I PLC	Operating revenue  Turnover   (Last avail. yr)	0.0	0.3338777422904968	3
LIFELINE SPAC I PLC	Solvency ratio  Asset based	0.561591103507271	-0.23595751821994781	4
VIOLET	Number of employees (Last avail. yr)	18.0	0.26170647144317627	1
VIOLET	Debtors  (Last avail. yr)	0.0	0.0975666493177414	2
VIOLET	Loans   short term debt  (Last avail. yr)	0.0	0.07406613975763321	3
TICKEY	Consolidation code NF	True	-0.3506680428981781	1
TICKEY	NACE 58	True	0.021011648699641228	2
WORLDREMIT LTD.	Capital	0.01863731197532187	-1.321480631828308	1
WORLDREMIT LTD.	Of which cash and cash equivalent  (Last avail. yr)	60853743.3641984	-0.45534536242485046	2
WORLDREMIT LTD.	Operating revenue  Turnover   (Last avail. yr)	254018277.224798	-0.4349014461040497	3
WORLDREMIT LTD.	Number of employees (Last avail. yr)	113.0	-0.43272823095321655	4
WORLDREMIT LTD.	Tangible fixed assets  (Last avail. yr)	0.0	-0.3288534879684448	5
IMMUPHARMA PLC	Quoted Yes	True	-2.770674467086792	1
IMMUPHARMA PLC	Capital	0.04780851471276933	0.3264436423778534	2
IMMUPHARMA PLC	Current assets	-0.41512188542845	-0.18444594740867615	3
IMMUPHARMA PLC	Current liabilities	0.1680655126989755	-0.18410009145736694	4
IMMUPHARMA PLC	Other shareholders funds  (Last avail. yr)	-33143392.0061412	0.17933546006679535	5
VISUU SP. Z O.O.	Capital	0.07975314604007838	0.5734742879867554	1
VISUU SP. Z O.O.	P/L before tax  (Last avail. yr)	6439.48065336584	-0.4121273458003998	2
VISUU SP. Z O.O.	Current liabilities  (Last avail. yr)	0.0	0.4117472171783447	3
VISUU SP. Z O.O.	P/L for period   Net income   (Last avail. yr)	5749.53629764807	-0.39823654294013977	4
GO OUTDOORS LIMITED	Consolidation code NF	True	-0.361068457365036	1
GO OUTDOORS LIMITED	NACE na	True	0.2601965069770813	2
GO OUTDOORS LIMITED	Consolidation code LF	False	0.04895012825727463	3
GO OUTDOORS LIMITED	Quoted Yes	False	0.023554867133498192	4
UAB YGLE	Non current assets  (Last avail. yr)	0.0	0.4223630726337433	1
UAB YGLE	Operating revenue  Turnover   (Last avail. yr)	48999.0	0.288336843252182	2
UAB YGLE	Other shareholders funds  (Last avail. yr)	-3686698.0	0.20272506773471832	3
UAB YGLE	Of which cash and cash equivalent	6.274304190151614	0.18399304151535034	4
UAB YGLE	P/L before tax	-3.491280202208713	-0.17840558290481567	5
DEONTICS LIMITED	Capital	0.0669836238962693	0.858309805393219	1
DEONTICS LIMITED	Debtors	2.536126668714342	-0.5488229990005493	2
DEONTICS LIMITED	Tangible fixed assets  (Last avail. yr)	4055.76369126163	-0.2374895215034485	3
DEONTICS LIMITED	Current liabilities  (Last avail. yr)	88656.2973637166	0.2157466560602188	4
DEONTICS LIMITED	Other shareholders funds  (Last avail. yr)	328118.082567874	-0.18903128802776337	5
WAMI SRL IN LIQUIDAZIONE	Current liabilities  (Last avail. yr)	12824.0	0.4144417941570282	1
WAMI SRL IN LIQUIDAZIONE	Capital	0.0	-0.2726379334926605	2
WAMI SRL IN LIQUIDAZIONE	Current assets  (Last avail. yr)	23766.0	0.26875463128089905	3
WAMI SRL IN LIQUIDAZIONE	P/L before tax  (Last avail. yr)	-1806.0	-0.22551189363002777	4
WAMI SRL IN LIQUIDAZIONE	Of which cash and cash equivalent  (Last avail. yr)	20152.0	0.21554814279079437	5
BRODLIST	Operating revenue  Turnover   (Last avail. yr)	200000.0	0.3272610008716583	1
BRODLIST	Consolidation code NF	False	0.061921294778585434	2
BRODLIST	Consolidation code U1	False	0.037594836205244064	3
LEARNLODE LIMITED	NACE na	True	1.1121654510498047	1
LEARNLODE LIMITED	Current liabilities  (Last avail. yr)	25868.0	0.34850484132766724	2
LEARNLODE LIMITED	Current assets  (Last avail. yr)	18182.0	0.26333552598953247	3
LEARNLODE LIMITED	Capital	0.0	-0.2512313425540924	4
NEXI B.V.	Non current assets  (Last avail. yr)	0.0	0.3137308359146118	1
NEXI B.V.	Solvency ratio  Asset based	0.08791435938162952	-0.31316298246383667	2
NEXI B.V.	Current assets  (Last avail. yr)	23010.0	0.2981347143650055	3
NEXI B.V.	Current liabilities  (Last avail. yr)	0.0	0.28296250104904175	4
NEXI B.V.	Capital	0.0	-0.2240903675556183	5
TEMPBUDDY LIMITED	NACE na	True	1.2893725633621216	1
TEMPBUDDY LIMITED	Capital	0.0	-0.23335890471935272	2
TEMPBUDDY LIMITED	Other shareholders funds  (Last avail. yr)	-1052398.0	0.1341380476951599	3
TEMPBUDDY LIMITED	Other current assets  (Last avail. yr)	2478994.0	-0.13195031881332397	4
KLEVU OY	Number of employees (Last avail. yr)	100.0	-0.8610376715660095	1
KLEVU OY	Of which cash and cash equivalent  (Last avail. yr)	2218038.0	-0.2712654173374176	2
KLEVU OY	Debtors  (Last avail. yr)	876798.0	-0.23353363573551178	3
KLEVU OY	Intangible assets  (Last avail. yr)	3349496.0	-0.2188710719347	4
SEADEV-FERMENSYS	Operating revenue  Turnover   (Last avail. yr)	545383.0	0.36370357871055603	1
SEADEV-FERMENSYS	Working capital  (Last avail. yr)	-22633.0	0.3067494332790375	2
SEADEV-FERMENSYS	Other shareholders funds  (Last avail. yr)	-2302155.0	0.2866821587085724	3
SEADEV-FERMENSYS	Of which cash and cash equivalent  (Last avail. yr)	21269.0	0.22236953675746918	4
BRAIN-IN-HAND LIMITED	Number of employees (Last avail. yr)	123.0	-0.5053367018699646	1
BRAIN-IN-HAND LIMITED	Capital	0.03408455136207125	-0.46067917346954346	2
BRAIN-IN-HAND LIMITED	Of which cash and cash equivalent  (Last avail. yr)	2324042.7521184	-0.42278245091438293	3
BRAIN-IN-HAND LIMITED	Solvency ratio  Asset based	0.7579102281089034	-0.4215414524078369	4
BRAIN-IN-HAND LIMITED	Other shareholders funds	0.9085569065513144	0.33776333928108215	5
LEARNUPON LIMITED	Of which cash and cash equivalent  (Last avail. yr)	12978833.0	-0.6695072054862976	1
LEARNUPON LIMITED	Number of employees (Last avail. yr)	259.0	-0.5758672952651978	2
LEARNUPON LIMITED	Other current assets  (Last avail. yr)	14548241.0	-0.41922473907470703	3
LEARNUPON LIMITED	Operating revenue  Turnover   (Last avail. yr)	31052474.0	-0.3669686019420624	4
STICHTING AKVO	Consolidation code NF	True	-0.12658648192882538	1
STICHTING AKVO	Consolidation code LF	False	-0.03557191789150238	2
WORLDDESK LIMITED	Of which cash and cash equivalent  (Last avail. yr)	4.78399274155087	0.5417149066925049	1
WORLDDESK LIMITED	Current assets  (Last avail. yr)	26822.6513036903	0.44697022438049316	2
WORLDDESK LIMITED	Total assets  (Last avail. yr)	30317.3580013932	0.2613562047481537	3
WORLDDESK LIMITED	Other shareholders funds  (Last avail. yr)	-107850.332365523	0.2302643209695816	4
ENERGIACHIARA.IT S.R.L.	P/L before tax  (Last avail. yr)	86209.0	-0.41365668177604675	1
ENERGIACHIARA.IT S.R.L.	Tangible fixed assets	34.38054968287526	0.3082476854324341	2
ENERGIACHIARA.IT S.R.L.	Capital	0.0	-0.3037838935852051	3
ENERGIACHIARA.IT S.R.L.	Non current assets	7.029310344827586	-0.23989027738571167	4
ENERGIACHIARA.IT S.R.L.	Solvency ratio  Asset based	0.1099001239338048	-0.2395409792661667	5
ANDIAST AG	Consolidation code NF	True	-0.3770129084587097	1
ANDIAST AG	Quoted Yes	False	0.021334988996386528	2
SUGARTRENDS GMBH	Other current assets  (Last avail. yr)	696.99	0.23680830001831055	1
SUGARTRENDS GMBH	Current assets  (Last avail. yr)	291478.32	0.12446996569633484	2
SUGARTRENDS GMBH	Number of employees (Last avail. yr)	13.0	0.11589571833610535	3
SUGARTRENDS GMBH	Other current liabilities  (Last avail. yr)	525195.13	0.07206163555383682	4
SUGARTRENDS GMBH	Consolidation code NF	False	0.07158555835485458	5
LOCAMAP GMBH	Of which cash and cash equivalent  (Last avail. yr)	887.15	0.597989022731781	1
LOCAMAP GMBH	Current assets  (Last avail. yr)	1704.49	0.4367525577545166	2
LOCAMAP GMBH	Current liabilities  (Last avail. yr)	941.55	0.3386702835559845	3
LOCAMAP GMBH	Total shareholders  funds and liabilities	-0.7386963451012462	0.3035362958908081	4
LOCAMAP GMBH	Other shareholders funds  (Last avail. yr)	-34222.06	0.2972424030303955	5
SBVL LIMITED	Capital	-0.01902125298154268	1.3699065446853638	1
SBVL LIMITED	Of which cash and cash equivalent  (Last avail. yr)	490.051304138802	0.5331677198410034	2
SBVL LIMITED	Current assets  (Last avail. yr)	25548.9820971998	0.32256677746772766	3
SBVL LIMITED	Non current assets	0.07890964691276035	-0.24944348633289337	4
FOODZAI	Consolidation code NF	True	-0.4022369980812073	1
FOODZAI	Consolidation code U1	False	0.05881504341959953	2
FENZAR LIMITED	Solvency ratio  Asset based	0.1850919624275831	-0.36652159690856934	1
FENZAR LIMITED	Of which cash and cash equivalent  (Last avail. yr)	2533995.0	-0.3140905499458313	2
FENZAR LIMITED	Capital	0.0	-0.24749290943145752	3
FENZAR LIMITED	Current assets  (Last avail. yr)	2605108.0	-0.15184129774570465	4
FIRALIS	Other current assets  (Last avail. yr)	2764877.0	-0.2543030083179474	1
FIRALIS	Intangible assets	0.8065352527677001	0.25081634521484375	2
FIRALIS	Solvency ratio  Asset based	0.05036631992652235	-0.2323746234178543	3
FIRALIS	Current assets  (Last avail. yr)	6658344.0	-0.2320115864276886	4
FIRALIS	Tangible fixed assets  (Last avail. yr)	1130412.0	0.22276780009269714	5
VITELCOM MOBILE TECHNOLOGY S.A.	Operating revenue  Turnover   (Last avail. yr)	328781126.64	-0.42018938064575195	1
VITELCOM MOBILE TECHNOLOGY S.A.	Of which cash and cash equivalent  (Last avail. yr)	9391968.09	-0.41405802965164185	2
VITELCOM MOBILE TECHNOLOGY S.A.	Other shareholders funds	0.910677035143638	0.39984065294265747	3
VITELCOM MOBILE TECHNOLOGY S.A.	Number of employees (Last avail. yr)	331.0	-0.3929184079170227	4
VITELCOM MOBILE TECHNOLOGY S.A.	Current liabilities  (Last avail. yr)	151815132.13	-0.33615902066230774	5
CASS ART	Consolidation code LF	True	-0.48718494176864624	1
CASS ART	Consolidation code U1	False	0.06796642392873764	2
CASS ART	NACE 46	True	0.05663134530186653	3
ERGOLAND	Of which cash and cash equivalent  (Last avail. yr)	2742.0	0.3318433463573456	1
ERGOLAND	Other shareholders funds  (Last avail. yr)	-185010.0	0.3040880560874939	2
ERGOLAND	Other shareholders funds	55.68198529411764	0.29801568388938904	3
ERGOLAND	Tangible fixed assets  (Last avail. yr)	5877.0	-0.23924370110034943	4
ERGOLAND	Total assets	6.306575374808169	-0.22017696499824524	5
